time,open,high,low,close,Volume,ATR
2022-11-19T21:45:00+08:00,1208.65,1209.83,1208.57,1209.38,457.4863,107.61
2022-11-19T21:50:00+08:00,1209.39,1209.73,1208.92,1208.93,383.4691,107.61
2022-11-19T21:55:00+08:00,1208.92,1208.93,1207.9,1207.96,419.6411,107.61
2022-11-19T22:00:00+08:00,1207.96,1208.3,1207.43,1207.49,369.776,107.61
2022-11-19T22:05:00+08:00,1207.48,1208.93,1207.41,1208.18,348.2893,107.61
2022-11-19T22:10:00+08:00,1208.18,1209.39,1208.18,1209.14,318.3509,107.61
2022-11-19T22:15:00+08:00,1209.14,1209.36,1208.34,1208.35,288.1094,107.61
2022-11-19T22:20:00+08:00,1208.35,1208.88,1208.18,1208.32,216.9963,107.61
2022-11-19T22:25:00+08:00,1208.32,1208.6,1208.1,1208.29,281.6778,107.61
2022-11-19T22:30:00+08:00,1208.3,1208.76,1208,1208.48,714.1003,107.61
2022-11-19T22:35:00+08:00,1208.48,1208.48,1206.77,1207.49,2758.5866,107.61
2022-11-19T22:40:00+08:00,1207.5,1208.2,1207.49,1207.83,375.5787,107.61
2022-11-19T22:45:00+08:00,1207.82,1208.38,1207.53,1207.8,380.6422,107.61
2022-11-19T22:50:00+08:00,1207.8,1208.05,1207.44,1207.51,367.2335,107.61
2022-11-19T22:55:00+08:00,1207.52,1207.99,1206.51,1207.9,690.7396,107.61
2022-11-19T23:00:00+08:00,1207.91,1208.98,1206.92,1208.85,979.6978,107.61
2022-11-19T23:05:00+08:00,1208.86,1210.99,1208.69,1210.62,1146.1527,107.61
2022-11-19T23:10:00+08:00,1210.62,1210.98,1208.79,1209.78,680.0793,107.61
2022-11-19T23:15:00+08:00,1209.78,1210.14,1208.66,1208.78,600.9108,107.61
2022-11-19T23:20:00+08:00,1208.79,1208.79,1207.9,1207.91,497.9204,107.61
2022-11-19T23:25:00+08:00,1207.92,1208.73,1207.51,1208.72,464.945,107.61
2022-11-19T23:30:00+08:00,1208.73,1209.84,1208.72,1209.83,424.9113,107.61
2022-11-19T23:35:00+08:00,1209.83,1210.88,1209.68,1210.19,815.9543,107.61
2022-11-19T23:40:00+08:00,1210.19,1210.19,1209.14,1209.81,549.9804,107.61
2022-11-19T23:45:00+08:00,1209.81,1210.09,1209,1209.38,415.118,107.61
2022-11-19T23:50:00+08:00,1209.37,1210.43,1209.37,1209.47,681.4033,107.61
2022-11-19T23:55:00+08:00,1209.47,1210.1,1209.47,1209.58,642.4307,107.61
2022-11-20T00:00:00+08:00,1209.58,1210.26,1209.23,1209.72,491.1221,107.61
2022-11-20T00:05:00+08:00,1209.73,1210.71,1209.72,1210.7,672.0042,107.61
2022-11-20T00:10:00+08:00,1210.7,1210.84,1208.69,1208.97,613.3266,107.61
2022-11-20T00:15:00+08:00,1208.97,1209.23,1208.1,1208.54,444.753,107.61
2022-11-20T00:20:00+08:00,1208.53,1209.01,1208.39,1208.64,363.7845,107.61
2022-11-20T00:25:00+08:00,1208.65,1209.93,1208.64,1209.7,379.3267,107.61
2022-11-20T00:30:00+08:00,1209.7,1209.71,1208.61,1209.1,281.055,107.61
2022-11-20T00:35:00+08:00,1209.09,1211.7,1209.09,1210.65,759.8314,107.61
2022-11-20T00:40:00+08:00,1210.64,1211.46,1209.63,1209.76,442.044,107.61
2022-11-20T00:45:00+08:00,1209.76,1209.99,1209.02,1209.82,556.987,107.61
2022-11-20T00:50:00+08:00,1209.81,1210.48,1209.69,1209.69,693.2611,107.61
2022-11-20T00:55:00+08:00,1209.7,1210.04,1209.34,1210.03,313.8091,107.61
2022-11-20T01:00:00+08:00,1210.04,1210.7,1209.45,1209.45,330.3386,107.61
2022-11-20T01:05:00+08:00,1209.46,1209.95,1209.32,1209.89,358.1485,107.61
2022-11-20T01:10:00+08:00,1209.89,1209.89,1208.84,1208.84,194.7989,107.61
2022-11-20T01:15:00+08:00,1208.85,1209.34,1208.57,1209.11,516.0373,107.61
2022-11-20T01:20:00+08:00,1209.11,1209.56,1207.94,1208.26,638.3375,107.61
2022-11-20T01:25:00+08:00,1208.27,1209.75,1207.98,1207.99,785.8525,107.61
2022-11-20T01:30:00+08:00,1207.99,1207.99,1206.95,1207.15,958.963,107.61
2022-11-20T01:35:00+08:00,1207.14,1208.35,1207.14,1208.02,627.5279,107.61
2022-11-20T01:40:00+08:00,1208.01,1208.41,1207.82,1207.83,250.4305,107.61
2022-11-20T01:45:00+08:00,1207.83,1209.69,1207.82,1209.26,661.144,107.61
2022-11-20T01:50:00+08:00,1209.25,1209.7,1209.02,1209.16,330.8026,107.61
2022-11-20T01:55:00+08:00,1209.17,1209.17,1208.01,1208.02,301.1568,107.61
2022-11-20T02:00:00+08:00,1208.02,1208.21,1207.68,1207.69,247.6755,107.61
2022-11-20T02:05:00+08:00,1207.69,1209.09,1207.45,1208.59,304.8393,107.61
2022-11-20T02:10:00+08:00,1208.58,1208.73,1207.43,1207.48,357.4554,107.61
2022-11-20T02:15:00+08:00,1207.48,1208.24,1207.26,1208.24,370.4814,107.61
2022-11-20T02:20:00+08:00,1208.23,1208.24,1207.66,1207.94,248.1207,107.61
2022-11-20T02:25:00+08:00,1207.94,1208.52,1207.68,1208.32,403.1655,107.61
2022-11-20T02:30:00+08:00,1208.31,1208.63,1208.28,1208.46,185.1349,107.61
2022-11-20T02:35:00+08:00,1208.47,1208.91,1208.46,1208.9,304.9519,107.61
2022-11-20T02:40:00+08:00,1208.9,1210.26,1208.75,1208.96,1117.9521,107.61
2022-11-20T02:45:00+08:00,1208.97,1208.97,1208.45,1208.77,265.6116,107.61
2022-11-20T02:50:00+08:00,1208.77,1208.78,1207.6,1208.15,385.7626,107.61
2022-11-20T02:55:00+08:00,1208.15,1208.16,1207.8,1207.81,177.4342,107.61
2022-11-20T03:00:00+08:00,1207.81,1208.99,1207.8,1208.72,419.454,107.61
2022-11-20T03:05:00+08:00,1208.71,1208.9,1207.85,1207.86,259.6777,107.61
2022-11-20T03:10:00+08:00,1207.86,1209.52,1207.85,1208.54,500.5318,107.61
2022-11-20T03:15:00+08:00,1208.55,1209.76,1208.54,1209.14,766.3632,107.61
2022-11-20T03:20:00+08:00,1209.15,1209.47,1208.38,1209.24,1033.9511,107.61
2022-11-20T03:25:00+08:00,1209.23,1210.11,1209.23,1209.81,726.3979,107.61
2022-11-20T03:30:00+08:00,1209.81,1209.82,1209.16,1209.17,288.6029,107.61
2022-11-20T03:35:00+08:00,1209.16,1209.56,1208.94,1209.56,232.0998,107.61
2022-11-20T03:40:00+08:00,1209.56,1210.28,1209.42,1209.43,379.6017,107.61
2022-11-20T03:45:00+08:00,1209.43,1209.43,1208.29,1208.67,469.669,107.61
2022-11-20T03:50:00+08:00,1208.67,1209.33,1208.67,1209.33,274.7533,107.61
2022-11-20T03:55:00+08:00,1209.33,1209.6,1208.47,1208.6,496.9531,107.61
2022-11-20T04:00:00+08:00,1208.59,1209.5,1208.59,1209.5,351.9101,107.61
2022-11-20T04:05:00+08:00,1209.49,1209.62,1209.21,1209.61,213.3233,107.61
2022-11-20T04:10:00+08:00,1209.62,1210,1209.12,1209.99,211.016,107.61
2022-11-20T04:15:00+08:00,1210,1210,1209.18,1209.19,147.1772,107.61
2022-11-20T04:20:00+08:00,1209.18,1210.48,1209.18,1209.77,552.6451,107.61
2022-11-20T04:25:00+08:00,1209.78,1210.77,1209.77,1210.34,309.2897,107.61
2022-11-20T04:30:00+08:00,1210.35,1210.48,1209.8,1210.04,253.2736,107.61
2022-11-20T04:35:00+08:00,1210.04,1210.17,1209.3,1209.31,296.8672,107.61
2022-11-20T04:40:00+08:00,1209.31,1209.58,1209.3,1209.57,119.7035,107.61
2022-11-20T04:45:00+08:00,1209.58,1210.25,1209.57,1210,92.601,107.61
2022-11-20T04:50:00+08:00,1210.01,1210.4,1209.56,1209.88,223.4021,107.61
2022-11-20T04:55:00+08:00,1209.87,1211.48,1209.26,1209.26,1293.9071,107.61
2022-11-20T05:00:00+08:00,1209.26,1209.96,1209.26,1209.91,347.6973,107.61
2022-11-20T05:05:00+08:00,1209.91,1210.08,1209.61,1209.61,247.017,107.61
2022-11-20T05:10:00+08:00,1209.61,1209.72,1209.5,1209.59,310.79,107.61
2022-11-20T05:15:00+08:00,1209.58,1211.35,1209.58,1210.77,888.3939,107.61
2022-11-20T05:20:00+08:00,1210.76,1210.99,1210.18,1210.82,265.5968,107.61
2022-11-20T05:25:00+08:00,1210.82,1211.23,1210.64,1210.77,459.902,107.61
2022-11-20T05:30:00+08:00,1210.78,1212.27,1210.53,1210.83,670.0078,107.61
2022-11-20T05:35:00+08:00,1210.84,1211.14,1209.82,1211.14,793.9856,107.61
2022-11-20T05:40:00+08:00,1211.13,1211.5,1210.83,1210.98,250.2117,107.61
2022-11-20T05:45:00+08:00,1210.99,1211.7,1210.9,1211.68,347.9012,107.61
2022-11-20T05:50:00+08:00,1211.67,1211.86,1211.23,1211.23,326.1175,107.61
2022-11-20T05:55:00+08:00,1211.23,1211.77,1211.04,1211.68,208.7141,107.61
2022-11-20T06:00:00+08:00,1211.68,1219.91,1211.67,1216.8,5997.0322,107.61
2022-11-20T06:05:00+08:00,1216.8,1218.65,1216.27,1218.16,1410.9806,107.61
2022-11-20T06:10:00+08:00,1218.16,1223.6,1217.78,1220.65,3407.7451,107.61
2022-11-20T06:15:00+08:00,1220.66,1225.38,1220.64,1223.47,3399.0944,107.61
2022-11-20T06:20:00+08:00,1223.47,1228,1222.73,1227.05,4883.1468,107.61
2022-11-20T06:25:00+08:00,1227.04,1232,1226.16,1228.27,5318.2041,107.61
2022-11-20T06:30:00+08:00,1228.26,1235,1227.29,1228.57,6472.8359,107.61
2022-11-20T06:35:00+08:00,1228.57,1229.55,1227.38,1227.85,1628.5198,107.61
2022-11-20T06:40:00+08:00,1227.86,1228.9,1222.79,1222.79,2978.4755,107.61
2022-11-20T06:45:00+08:00,1222.79,1225.1,1222.11,1223.69,1931.0505,107.61
2022-11-20T06:50:00+08:00,1223.7,1225.48,1223,1225.06,581.8012,107.61
2022-11-20T06:55:00+08:00,1225.07,1225.07,1223.5,1224.19,446.7468,107.61
2022-11-20T07:00:00+08:00,1224.2,1226.6,1224,1225.88,1609.8581,107.61
2022-11-20T07:05:00+08:00,1225.88,1227,1225.62,1226.39,762.2544,107.61
2022-11-20T07:10:00+08:00,1226.39,1227.47,1225.47,1225.66,856.597,107.61
2022-11-20T07:15:00+08:00,1225.66,1226,1223.53,1224.24,2197.5811,107.61
2022-11-20T07:20:00+08:00,1224.24,1224.25,1221.51,1221.66,903.6885,107.61
2022-11-20T07:25:00+08:00,1221.66,1222.63,1221.02,1221.69,1065.8497,107.61
2022-11-20T07:30:00+08:00,1221.69,1222.86,1218.51,1218.51,1210.1545,107.61
2022-11-20T07:35:00+08:00,1218.52,1219.87,1217.12,1218.73,1360.154,107.61
2022-11-20T07:40:00+08:00,1218.73,1219.6,1218.05,1218.76,477.9171,107.61
2022-11-20T07:45:00+08:00,1218.75,1219.46,1217.88,1219,656.8014,107.61
2022-11-20T07:50:00+08:00,1218.99,1219.54,1218.62,1218.66,957.3962,107.61
2022-11-20T07:55:00+08:00,1218.65,1218.68,1217.37,1217.67,749.0499,106.3015
2022-11-20T08:00:00+08:00,1217.67,1220.28,1216.98,1219.69,1273.5633,106.3015
2022-11-20T08:05:00+08:00,1219.69,1221.74,1218.99,1219.53,2689.8586,106.3015
2022-11-20T08:10:00+08:00,1219.53,1220.07,1217.19,1217.43,719.2145,106.3015
2022-11-20T08:15:00+08:00,1217.42,1218.29,1217.25,1217.79,603.6276,106.3015
2022-11-20T08:20:00+08:00,1217.79,1219.86,1217.75,1219.49,739.2072,106.3015
2022-11-20T08:25:00+08:00,1219.49,1220,1219,1219.95,505.0062,106.3015
2022-11-20T08:30:00+08:00,1219.95,1220.19,1219.23,1219.7,614.5073,106.3015
2022-11-20T08:35:00+08:00,1219.7,1220.8,1219.59,1220.8,499.972,106.3015
2022-11-20T08:40:00+08:00,1220.79,1221,1220,1220.34,510.4704,106.3015
2022-11-20T08:45:00+08:00,1220.33,1221,1220.08,1220.08,429.6302,106.3015
2022-11-20T08:50:00+08:00,1220.09,1221.99,1220.08,1221.45,970.4695,106.3015
2022-11-20T08:55:00+08:00,1221.45,1223.22,1221.44,1222.44,825.7973,106.3015
2022-11-20T09:00:00+08:00,1222.44,1227.07,1222.43,1225.06,2020.9671,106.3015
2022-11-20T09:05:00+08:00,1225.06,1225.38,1223.57,1224.18,599.35,106.3015
2022-11-20T09:10:00+08:00,1224.19,1224.41,1222.04,1222.04,1096.6109,106.3015
2022-11-20T09:15:00+08:00,1222.04,1222.74,1218.61,1218.61,967.4174,106.3015
2022-11-20T09:20:00+08:00,1218.61,1219.83,1218.44,1219.67,901.189,106.3015
2022-11-20T09:25:00+08:00,1219.68,1220.98,1219.51,1220.39,611.5591,106.3015
2022-11-20T09:30:00+08:00,1220.4,1221.11,1220.07,1220.72,395.6509,106.3015
2022-11-20T09:35:00+08:00,1220.72,1220.79,1219.16,1219.7,522.258,106.3015
2022-11-20T09:40:00+08:00,1219.7,1220.57,1219.7,1220.56,415.1936,106.3015
2022-11-20T09:45:00+08:00,1220.57,1221.87,1220.56,1221.26,1498.9735,106.3015
2022-11-20T09:50:00+08:00,1221.27,1221.47,1220.91,1220.98,566.0086,106.3015
2022-11-20T09:55:00+08:00,1220.98,1221.04,1217.8,1218.62,1310.1126,106.3015
2022-11-20T10:00:00+08:00,1218.62,1219.36,1217.59,1217.79,867.9026,106.3015
2022-11-20T10:05:00+08:00,1217.8,1218.97,1217.37,1218.82,689.0679,106.3015
2022-11-20T10:10:00+08:00,1218.81,1218.82,1218.32,1218.82,275.2184,106.3015
2022-11-20T10:15:00+08:00,1218.81,1220.37,1218.59,1219.55,845.076,106.3015
2022-11-20T10:20:00+08:00,1219.55,1220.63,1219.42,1219.67,409.4634,106.3015
2022-11-20T10:25:00+08:00,1219.67,1220.11,1219.31,1220.1,236.8934,106.3015
2022-11-20T10:30:00+08:00,1220.11,1221.66,1220,1221.46,591.2756,106.3015
2022-11-20T10:35:00+08:00,1221.45,1221.46,1220.33,1221.26,344.3216,106.3015
2022-11-20T10:40:00+08:00,1221.25,1221.26,1220.48,1220.7,912.2017,106.3015
2022-11-20T10:45:00+08:00,1220.7,1220.74,1219.35,1219.41,1300.8881,106.3015
2022-11-20T10:50:00+08:00,1219.4,1219.57,1218.49,1218.92,1128.1667,106.3015
2022-11-20T10:55:00+08:00,1218.91,1219.38,1218.76,1218.85,816.2188,106.3015
2022-11-20T11:00:00+08:00,1218.85,1219.23,1218.42,1218.68,560.2626,106.3015
2022-11-20T11:05:00+08:00,1218.69,1218.8,1217.62,1218.57,1481.6443,106.3015
2022-11-20T11:10:00+08:00,1218.58,1218.99,1218.57,1218.99,214.6314,106.3015
2022-11-20T11:15:00+08:00,1218.98,1218.99,1218.08,1218.09,410.0806,106.3015
2022-11-20T11:20:00+08:00,1218.09,1218.44,1217.56,1217.64,723.3827,106.3015
2022-11-20T11:25:00+08:00,1217.64,1218.38,1215.33,1218.38,1299.7883,106.3015
2022-11-20T11:30:00+08:00,1218.37,1219.59,1218.37,1218.95,485.3852,106.3015
2022-11-20T11:35:00+08:00,1218.94,1219.38,1218.7,1218.72,270.0644,106.3015
2022-11-20T11:40:00+08:00,1218.71,1218.72,1217.69,1217.69,202.1895,106.3015
2022-11-20T11:45:00+08:00,1217.69,1218.7,1217.55,1218.28,492.9116,106.3015
2022-11-20T11:50:00+08:00,1218.28,1219.22,1217.92,1218.88,313.1836,106.3015
2022-11-20T11:55:00+08:00,1218.89,1219,1218.28,1218.99,282.4084,106.3015
2022-11-20T12:00:00+08:00,1218.99,1219.5,1218.65,1219.22,419.7848,106.3015
2022-11-20T12:05:00+08:00,1219.22,1220.49,1219.21,1220.11,498.8235,106.3015
2022-11-20T12:10:00+08:00,1220.11,1220.3,1219.64,1220.3,210.2962,106.3015
2022-11-20T12:15:00+08:00,1220.29,1220.92,1220,1220.51,271.8251,106.3015
2022-11-20T12:20:00+08:00,1220.52,1220.78,1219.5,1219.64,396.0958,106.3015
2022-11-20T12:25:00+08:00,1219.64,1220.53,1219.63,1220.25,536.6802,106.3015
2022-11-20T12:30:00+08:00,1220.25,1220.63,1218.94,1219.56,445.2749,106.3015
2022-11-20T12:35:00+08:00,1219.56,1219.95,1219.56,1219.94,188.093,106.3015
2022-11-20T12:40:00+08:00,1219.95,1220.41,1219.9,1220.34,304.3662,106.3015
2022-11-20T12:45:00+08:00,1220.34,1220.78,1219.77,1219.99,809.6976,106.3015
2022-11-20T12:50:00+08:00,1219.99,1220.25,1218.65,1219.18,1210.1892,106.3015
2022-11-20T12:55:00+08:00,1219.17,1219.61,1219,1219.42,581.5177,106.3015
2022-11-20T13:00:00+08:00,1219.42,1219.84,1219.02,1219.28,1063.6627,106.3015
2022-11-20T13:05:00+08:00,1219.29,1219.29,1218.21,1218.25,471.8989,106.3015
2022-11-20T13:10:00+08:00,1218.25,1218.26,1217.55,1217.84,463.2049,106.3015
2022-11-20T13:15:00+08:00,1217.83,1218.76,1217.73,1218.66,452.7647,106.3015
2022-11-20T13:20:00+08:00,1218.67,1219.06,1218.56,1219.02,208.3311,106.3015
2022-11-20T13:25:00+08:00,1219.01,1219.02,1218.27,1218.28,219.2057,106.3015
2022-11-20T13:30:00+08:00,1218.27,1218.51,1217.77,1217.87,290.8707,106.3015
2022-11-20T13:35:00+08:00,1217.88,1218.64,1217.82,1218.64,367.3648,106.3015
2022-11-20T13:40:00+08:00,1218.64,1219.51,1218.3,1219.12,552.3785,106.3015
2022-11-20T13:45:00+08:00,1219.13,1219.41,1218.86,1219.35,251.6702,106.3015
2022-11-20T13:50:00+08:00,1219.34,1219.83,1219.34,1219.35,243.842,106.3015
2022-11-20T13:55:00+08:00,1219.36,1219.52,1218.91,1218.93,198.5389,106.3015
2022-11-20T14:00:00+08:00,1218.93,1219.53,1218.87,1219.33,197.7929,106.3015
2022-11-20T14:05:00+08:00,1219.32,1219.56,1219.11,1219.12,279.0828,106.3015
2022-11-20T14:10:00+08:00,1219.11,1219.48,1218.16,1218.28,297.543,106.3015
2022-11-20T14:15:00+08:00,1218.29,1218.59,1217.75,1218.05,1225.3608,106.3015
2022-11-20T14:20:00+08:00,1218.05,1218.5,1217.97,1218.49,328.0844,106.3015
2022-11-20T14:25:00+08:00,1218.49,1219.53,1218.49,1219.5,242.3294,106.3015
2022-11-20T14:30:00+08:00,1219.5,1219.55,1219.15,1219.49,253.3062,106.3015
2022-11-20T14:35:00+08:00,1219.5,1219.55,1219.27,1219.43,244.4507,106.3015
2022-11-20T14:40:00+08:00,1219.42,1220,1219.42,1219.99,413.7093,106.3015
2022-11-20T14:45:00+08:00,1220,1220.15,1219.6,1219.6,278.4205,106.3015
2022-11-20T14:50:00+08:00,1219.61,1220.2,1219.48,1220.19,333.1515,106.3015
2022-11-20T14:55:00+08:00,1220.19,1220.34,1219.79,1220.16,292.9867,106.3015
2022-11-20T15:00:00+08:00,1220.16,1220.27,1218.77,1219.31,437.354,106.3015
2022-11-20T15:05:00+08:00,1219.3,1219.45,1219.14,1219.44,273.3001,106.3015
2022-11-20T15:10:00+08:00,1219.45,1220,1218.06,1218.36,2793.0506,106.3015
2022-11-20T15:15:00+08:00,1218.35,1219.13,1218.35,1219.1,233.4816,106.3015
2022-11-20T15:20:00+08:00,1219.11,1219.11,1217.7,1218.78,1396.5854,106.3015
2022-11-20T15:25:00+08:00,1218.78,1219.97,1218.78,1219.14,544.9404,106.3015
2022-11-20T15:30:00+08:00,1219.15,1219.58,1219.11,1219.36,418.7783,106.3015
2022-11-20T15:35:00+08:00,1219.35,1220.37,1219.35,1220.37,211.0733,106.3015
2022-11-20T15:40:00+08:00,1220.36,1222.26,1219.54,1221.82,523.6509,106.3015
2022-11-20T15:45:00+08:00,1221.81,1223.26,1220.08,1220.08,941.7858,106.3015
2022-11-20T15:50:00+08:00,1220.08,1220.41,1219.77,1220,407.6371,106.3015
2022-11-20T15:55:00+08:00,1220,1220.77,1220,1220.39,792.8752,106.3015
2022-11-20T16:00:00+08:00,1220.38,1220.65,1219.47,1219.85,730.4967,106.3015
2022-11-20T16:05:00+08:00,1219.85,1220.22,1219.41,1219.82,337.0684,106.3015
2022-11-20T16:10:00+08:00,1219.83,1220.27,1219.36,1219.91,354.4905,106.3015
2022-11-20T16:15:00+08:00,1219.91,1219.92,1218.5,1218.91,1233.2567,106.3015
2022-11-20T16:20:00+08:00,1218.92,1220.14,1218.91,1219.88,453.7417,106.3015
2022-11-20T16:25:00+08:00,1219.89,1220.52,1219.61,1220.34,354.6039,106.3015
2022-11-20T16:30:00+08:00,1220.35,1220.35,1219.78,1220.01,469.8935,106.3015
2022-11-20T16:35:00+08:00,1220.01,1220.01,1216.77,1218,1689.7503,106.3015
2022-11-20T16:40:00+08:00,1217.99,1218.31,1203.94,1206.19,10895.4934,106.3015
2022-11-20T16:45:00+08:00,1206.19,1207.87,1204.82,1207.83,4211.457,106.3015
2022-11-20T16:50:00+08:00,1207.83,1209.08,1206.42,1208.58,2864.6574,106.3015
2022-11-20T16:55:00+08:00,1208.57,1208.58,1207.29,1208.15,1778.6272,106.3015
2022-11-20T17:00:00+08:00,1208.14,1208.66,1206.59,1208.34,1518.7182,106.3015
2022-11-20T17:05:00+08:00,1208.35,1210.01,1208.03,1209.56,698.16,106.3015
2022-11-20T17:10:00+08:00,1209.56,1210.1,1209.19,1209.89,672.9438,106.3015
2022-11-20T17:15:00+08:00,1209.89,1211.07,1208.79,1211.06,2611.9508,106.3015
2022-11-20T17:20:00+08:00,1211.07,1211.09,1209.27,1209.45,1015.4268,106.3015
2022-11-20T17:25:00+08:00,1209.45,1210,1209.14,1209.55,733.8282,106.3015
2022-11-20T17:30:00+08:00,1209.54,1209.55,1208.57,1209.3,584.9128,106.3015
2022-11-20T17:35:00+08:00,1209.29,1209.53,1208.46,1208.73,592.2528,106.3015
2022-11-20T17:40:00+08:00,1208.73,1209.73,1208.67,1209.69,531.213,106.3015
2022-11-20T17:45:00+08:00,1209.68,1210,1208.71,1208.72,495.763,106.3015
2022-11-20T17:50:00+08:00,1208.71,1208.9,1208.16,1208.73,507.0086,106.3015
2022-11-20T17:55:00+08:00,1208.72,1208.95,1207.45,1207.98,1229.7358,106.3015
2022-11-20T18:00:00+08:00,1207.99,1208,1207.09,1207.89,657.5381,106.3015
2022-11-20T18:05:00+08:00,1207.9,1208.3,1206,1207.32,1608.2296,106.3015
2022-11-20T18:10:00+08:00,1207.33,1208.28,1206.6,1208.28,701.5013,106.3015
2022-11-20T18:15:00+08:00,1208.28,1208.66,1207.82,1208.07,492.4064,106.3015
2022-11-20T18:20:00+08:00,1208.06,1208.07,1207.05,1207.16,478.7662,106.3015
2022-11-20T18:25:00+08:00,1207.16,1207.36,1206.04,1207.03,892.5919,106.3015
2022-11-20T18:30:00+08:00,1207.04,1207.04,1204.83,1206.33,1249.4345,106.3015
2022-11-20T18:35:00+08:00,1206.34,1206.55,1205,1205.34,1398.3025,106.3015
2022-11-20T18:40:00+08:00,1205.33,1206.59,1190.58,1193.38,15383.3107,106.3015
2022-11-20T18:45:00+08:00,1193.37,1198.78,1191.49,1198.18,3771.4414,106.3015
2022-11-20T18:50:00+08:00,1198.18,1198.77,1197.01,1198.59,1575.7903,106.3015
2022-11-20T18:55:00+08:00,1198.59,1199.25,1195.77,1196.55,2322.7774,106.3015
2022-11-20T19:00:00+08:00,1196.55,1196.55,1194.03,1194.04,1885.5044,106.3015
2022-11-20T19:05:00+08:00,1194.05,1196.87,1194,1196.51,1435.4975,106.3015
2022-11-20T19:10:00+08:00,1196.51,1196.73,1194.78,1195.46,916.3725,106.3015
2022-11-20T19:15:00+08:00,1195.47,1195.88,1183.51,1186.02,8664.123,106.3015
2022-11-20T19:20:00+08:00,1186.02,1190.51,1185.95,1189.25,4619.6482,106.3015
2022-11-20T19:25:00+08:00,1189.25,1189.47,1185.43,1187.8,2494.1184,106.3015
2022-11-20T19:30:00+08:00,1187.8,1187.8,1160,1164.87,25138.2076,106.3015
2022-11-20T19:35:00+08:00,1164.87,1171.15,1161.26,1167.38,12094.9428,106.3015
2022-11-20T19:40:00+08:00,1167.39,1172.9,1165.19,1166.45,9196.7163,106.3015
2022-11-20T19:45:00+08:00,1166.45,1174.3,1165,1171.2,6657.6075,106.3015
2022-11-20T19:50:00+08:00,1171.2,1171.94,1168.78,1169,3337.4879,106.3015
2022-11-20T19:55:00+08:00,1169,1170.03,1167.09,1167.76,2733.496,106.3015
2022-11-20T20:00:00+08:00,1167.76,1167.77,1153,1165.71,19467.8234,106.3015
2022-11-20T20:05:00+08:00,1165.71,1167.77,1165,1165.01,8680.4499,106.3015
2022-11-20T20:10:00+08:00,1165,1165.18,1158.39,1161.34,15990.3523,106.3015
2022-11-20T20:15:00+08:00,1161.35,1163.77,1160,1162.71,3501.4746,106.3015
2022-11-20T20:20:00+08:00,1162.7,1170.89,1162.01,1168.85,10280.3677,106.3015
2022-11-20T20:25:00+08:00,1168.91,1170.31,1167.36,1168.79,2915.0092,106.3015
2022-11-20T20:30:00+08:00,1168.79,1171.53,1168.51,1169.96,3097.4055,106.3015
2022-11-20T20:35:00+08:00,1169.96,1173.32,1168.81,1172.07,2302.4113,106.3015
2022-11-20T20:40:00+08:00,1172.06,1172.51,1170.53,1171.7,2071.0096,106.3015
2022-11-20T20:45:00+08:00,1171.7,1171.71,1168.78,1169.29,1924.4241,106.3015
2022-11-20T20:50:00+08:00,1169.3,1169.53,1168.61,1169.36,1014.1653,106.3015
2022-11-20T20:55:00+08:00,1169.35,1169.45,1166.63,1166.73,2861.0044,106.3015
2022-11-20T21:00:00+08:00,1166.74,1168.16,1164.91,1166.93,2437.3926,106.3015
2022-11-20T21:05:00+08:00,1166.94,1169.37,1166.64,1168.88,1111.0836,106.3015
2022-11-20T21:10:00+08:00,1168.89,1172.29,1168.88,1171.96,1899.9322,106.3015
2022-11-20T21:15:00+08:00,1171.95,1179.4,1170.78,1173.76,5198.6602,106.3015
2022-11-20T21:20:00+08:00,1173.77,1174.16,1171.28,1172.12,1681.1151,106.3015
2022-11-20T21:25:00+08:00,1172.13,1172.2,1170.19,1170.91,1869.7473,106.3015
2022-11-20T21:30:00+08:00,1170.91,1172.07,1169.7,1170.52,1844.6596,106.3015
2022-11-20T21:35:00+08:00,1170.51,1175.21,1170.51,1173.17,2306.5692,106.3015
2022-11-20T21:40:00+08:00,1173.17,1174.34,1173.11,1173.85,1056.2563,106.3015
2022-11-20T21:45:00+08:00,1173.86,1176.08,1173.04,1175.66,1366.7275,106.3015
2022-11-20T21:50:00+08:00,1175.66,1175.95,1173.32,1175.45,2274.607,106.3015
2022-11-20T21:55:00+08:00,1175.45,1177.03,1174.14,1176.56,2091.237,106.3015
2022-11-20T22:00:00+08:00,1176.57,1176.78,1175.14,1176.35,1264.3044,106.3015
2022-11-20T22:05:00+08:00,1176.35,1176.86,1175.3,1176.18,1118.6566,106.3015
2022-11-20T22:10:00+08:00,1176.19,1180.47,1176.18,1177.3,3019.5858,106.3015
2022-11-20T22:15:00+08:00,1177.31,1178.17,1175.03,1175.4,1496.468,106.3015
2022-11-20T22:20:00+08:00,1175.4,1175.41,1173.16,1174.04,1624.5876,106.3015
2022-11-20T22:25:00+08:00,1174.04,1175.48,1173.4,1175.17,972.2422,106.3015
2022-11-20T22:30:00+08:00,1175.16,1175.17,1172.77,1173.37,1326.1358,106.3015
2022-11-20T22:35:00+08:00,1173.35,1174.65,1173.27,1173.96,765.5628,106.3015
2022-11-20T22:40:00+08:00,1173.97,1173.97,1172.22,1173.09,1341.3596,106.3015
